id_account,account_created_date,visit_date
672162,2020-11-24,
670229,2020-11-24,2020-11-24
670229,2020-11-24,2020-11-25
670229,2020-11-24,2020-11-26
670229,2020-11-24,2020-11-29
681314,2020-11-24,
651251,2020-11-24,
649024,2020-11-24,
658788,2020-11-24,
669865,2020-11-24,2020-11-28
667138,2020-11-24,
648571,2020-11-24,
637780,2020-11-24,
650127,2020-11-24,
649134,2020-11-24,
664833,2020-11-24,
648532,2020-11-24,
658899,2020-11-24,
640242,2020-11-24,
677746,2020-11-24,
658685,2020-11-24,
654568,2020-11-24,
654180,2020-11-24,
638413,2020-11-24,
661025,2020-11-24,
639250,2020-11-24,
663936,2020-11-24,
669174,2020-11-24,2020-11-25
669174,2020-11-24,2020-12-01
642738,2020-11-24,
636155,2020-11-24,
674417,2020-11-24,2020-11-25
662183,2020-11-24,
669553,2020-11-24,
660843,2020-11-24,
662499,2020-11-24,2020-12-14
662499,2020-11-24,2020-12-16
662499,2020-11-24,2020-12-17
672321,2020-11-24,2020-11-25
672321,2020-11-24,2020-11-26
672321,2020-11-24,2020-12-05
672321,2020-11-24,2020-12-07
672321,2020-11-24,2020-12-14
655447,2020-11-24,
642300,2020-11-24,
664185,2020-11-24,
647706,2020-11-24,
677378,2020-11-24,
654294,2020-11-24,
636395,2020-11-24,
658407,2020-11-24,
658617,2020-11-24,2020-12-22
646004,2020-11-24,
680538,2020-11-24,2020-11-28
667671,2020-11-24,
640955,2020-11-24,
664869,2020-11-24,2020-12-04
664869,2020-11-24,2020-12-06
664869,2020-11-24,2020-12-08
664869,2020-11-24,2020-12-12
664869,2020-11-24,2020-12-13
664869,2020-11-24,2020-12-15
652515,2020-11-24,
645291,2020-11-24,
671268,2020-11-24,
673788,2020-11-24,2020-11-26
673788,2020-11-24,2020-11-28
673788,2020-11-24,2020-11-30
673788,2020-11-24,2020-12-13
680612,2020-11-24,
670516,2020-11-24,
650265,2020-11-24,
681273,2020-11-24,
644829,2020-11-24,
649224,2020-11-24,
671310,2020-11-24,2020-11-24
671310,2020-11-24,2020-11-25
671310,2020-11-24,2020-11-26
671310,2020-11-24,2020-11-27
671310,2020-11-24,2020-11-28
671310,2020-11-24,2020-11-29
671310,2020-11-24,2020-11-30
671310,2020-11-24,2020-12-04
671310,2020-11-24,2020-12-05
671310,2020-11-24,2020-12-06
671310,2020-11-24,2020-12-13
653393,2020-11-24,
653885,2020-11-24,
668224,2020-11-24,
662332,2020-11-24,
680500,2020-11-24,
672705,2020-11-24,2020-11-24
672705,2020-11-24,2020-11-25
672705,2020-11-24,2020-11-26
672705,2020-11-24,2020-11-27
672705,2020-11-24,2020-11-28
672705,2020-11-24,2020-11-29
672705,2020-11-24,2020-12-06
680086,2020-11-24,2020-11-26
646513,2020-11-24,
649251,2020-11-24,
679679,2020-11-24,
671435,2020-11-24,2020-11-24
671435,2020-11-24,2020-11-25
671435,2020-11-24,2020-11-27
671435,2020-11-24,2020-11-28
671435,2020-11-24,2020-12-05
671435,2020-11-24,2020-12-10
671435,2020-11-24,2020-12-11
648852,2020-11-24,
675102,2020-11-24,
678469,2020-11-24,
660534,2020-11-24,
640355,2020-11-24,
681313,2020-11-24,
651378,2020-11-24,
666081,2020-11-24,
648204,2020-11-24,
679187,2020-11-24,2020-11-25
679187,2020-11-24,2020-11-30
640957,2020-11-24,
653312,2020-11-24,
668385,2020-11-24,
669478,2020-11-24,2020-11-25
669478,2020-11-24,2020-12-03
669478,2020-11-24,2020-12-04
669478,2020-11-24,2020-12-07
669478,2020-11-24,2020-12-22
646415,2020-11-24,
661524,2020-11-24,
659805,2020-11-24,2020-12-20
663487,2020-11-24,
666047,2020-11-25,
647542,2020-11-25,
639819,2020-11-25,
637785,2020-11-25,
670002,2020-11-25,2020-11-25
670002,2020-11-25,2020-11-26
670002,2020-11-25,2020-11-27
670002,2020-11-25,2020-11-28
670002,2020-11-25,2020-11-29
670002,2020-11-25,2020-11-30
670002,2020-11-25,2020-12-01
670002,2020-11-25,2020-12-02
670002,2020-11-25,2020-12-03
670002,2020-11-25,2020-12-04
670002,2020-11-25,2020-12-05
670002,2020-11-25,2020-12-06
670002,2020-11-25,2020-12-07
670002,2020-11-25,2020-12-08
670002,2020-11-25,2020-12-09
670002,2020-11-25,2020-12-10
670002,2020-11-25,2020-12-12
670002,2020-11-25,2020-12-13
670002,2020-11-25,2020-12-14
670002,2020-11-25,2020-12-16
670002,2020-11-25,2020-12-18
670002,2020-11-25,2020-12-21
679584,2020-11-25,
674278,2020-11-25,
652966,2020-11-25,
662514,2020-11-25,
641066,2020-11-25,
649064,2020-11-25,
655715,2020-11-25,
645828,2020-11-25,
667127,2020-11-25,2020-11-30
667127,2020-11-25,2020-12-05
667127,2020-11-25,2020-12-07
667127,2020-11-25,2020-12-18
646412,2020-11-25,
665039,2020-11-25,
636581,2020-11-25,
645561,2020-11-25,
665138,2020-11-25,
663833,2020-11-25,
679006,2020-11-25,
655959,2020-11-25,
639151,2020-11-25,
643255,2020-11-25,
675392,2020-11-25,2020-11-25
675392,2020-11-25,2020-11-26
675392,2020-11-25,2020-11-28
675392,2020-11-25,2020-12-10
669571,2020-11-25,
657343,2020-11-25,
652173,2020-11-25,
647235,2020-11-25,
664188,2020-11-25,
656696,2020-11-25,
643966,2020-11-25,
650189,2020-11-25,
641112,2020-11-25,
657921,2020-11-25,
678052,2020-11-25,
664263,2020-11-25,2020-12-24
655954,2020-11-25,
663243,2020-11-25,2020-12-17
675100,2020-11-25,2020-11-25
675100,2020-11-25,2020-11-26
675100,2020-11-25,2020-11-27
675100,2020-11-25,2020-11-28
675100,2020-11-25,2020-11-29
675100,2020-11-25,2020-11-30
675100,2020-11-25,2020-12-03
675100,2020-11-25,2020-12-05
675100,2020-11-25,2020-12-07
675100,2020-11-25,2020-12-08
678548,2020-11-25,
658710,2020-11-25,
673902,2020-11-25,
654891,2020-11-25,
674322,2020-11-25,2020-11-28
674322,2020-11-25,2020-11-29
674322,2020-11-25,2020-12-10
681508,2020-11-25,
636436,2020-11-25,
646899,2020-11-25,
660556,2020-11-25,
662526,2020-11-25,
663593,2020-11-25,
663212,2020-11-25,2020-12-18
663212,2020-11-25,2020-12-20
663212,2020-11-25,2020-12-24
640466,2020-11-25,
637878,2020-11-25,
673168,2020-11-25,
637429,2020-11-25,
665129,2020-11-25,2020-12-19
676902,2020-11-25,2020-11-25
676902,2020-11-25,2020-11-26
676902,2020-11-25,2020-11-27
676902,2020-11-25,2020-11-28
676902,2020-11-25,2020-11-29
676902,2020-11-25,2020-11-30
676902,2020-11-25,2020-12-03
676902,2020-11-25,2020-12-04
676902,2020-11-25,2020-12-05
676902,2020-11-25,2020-12-06
676902,2020-11-25,2020-12-07
676902,2020-11-25,2020-12-08
654560,2020-11-25,
660558,2020-11-25,2020-12-24
661276,2020-11-25,
637049,2020-11-25,
665128,2020-11-25,
647948,2020-11-25,
643802,2020-11-25,
662633,2020-11-25,
647113,2020-11-25,
655688,2020-11-25,
645341,2020-11-25,
636609,2020-11-25,
677850,2020-11-25,
656182,2020-11-25,
670974,2020-11-25,
646099,2020-11-25,
654696,2020-11-25,
638845,2020-11-25,
669941,2020-11-25,2020-11-25
652738,2020-11-25,
662645,2020-11-25,
670672,2020-11-25,
673681,2020-11-25,2020-12-05
673681,2020-11-25,2020-12-07
673681,2020-11-25,2020-12-08
673681,2020-11-25,2020-12-11
673681,2020-11-25,2020-12-12
673681,2020-11-25,2020-12-13
673681,2020-11-25,2020-12-14
667379,2020-11-25,2020-12-01
667379,2020-11-25,2020-12-02
669735,2020-11-25,
667660,2020-11-25,2020-11-29
674038,2020-11-25,2020-11-28
674038,2020-11-25,2020-11-29
674038,2020-11-25,2020-11-30
665935,2020-11-25,
643994,2020-11-25,
675476,2020-11-25,2020-11-26
675476,2020-11-25,2020-11-28
661733,2020-11-25,
677970,2020-11-25,2020-12-05
640523,2020-11-25,
646628,2020-11-25,
668664,2020-11-25,
674713,2020-11-25,
667698,2020-11-25,
654732,2020-11-25,
667560,2020-11-25,2020-11-29
667560,2020-11-25,2020-11-30
667560,2020-11-25,2020-12-01
667560,2020-11-25,2020-12-02
667560,2020-11-25,2020-12-03
667560,2020-11-25,2020-12-04
667560,2020-11-25,2020-12-05
667560,2020-11-25,2020-12-06
667560,2020-11-25,2020-12-07
667560,2020-11-25,2020-12-08
667560,2020-11-25,2020-12-09
667560,2020-11-25,2020-12-10
667560,2020-11-25,2020-12-11
667560,2020-11-25,2020-12-12
667560,2020-11-25,2020-12-13
667560,2020-11-25,2020-12-14
667560,2020-11-25,2020-12-15
667560,2020-11-25,2020-12-16
667560,2020-11-25,2020-12-17
667560,2020-11-25,2020-12-18
667560,2020-11-25,2020-12-20
667560,2020-11-25,2020-12-21
667560,2020-11-25,2020-12-22
667560,2020-11-25,2020-12-23
667560,2020-11-25,2020-12-24
659111,2020-11-25,
671047,2020-11-25,2020-11-28
671047,2020-11-25,2020-11-29
665380,2020-11-25,2020-12-06
665380,2020-11-25,2020-12-07
665380,2020-11-25,2020-12-08
665380,2020-11-25,2020-12-19
665380,2020-11-25,2020-12-23
665380,2020-11-25,2020-12-24
679996,2020-11-25,2020-11-26
679996,2020-11-25,2020-11-27
679996,2020-11-25,2020-11-30
661316,2020-11-25,
673104,2020-11-25,
673896,2020-11-25,
669862,2020-11-25,
640252,2020-11-25,
643219,2020-11-25,
657794,2020-11-25,
642415,2020-11-25,
648399,2020-11-25,
660273,2020-11-25,
660083,2020-11-25,
650344,2020-11-25,
643523,2020-11-25,
653693,2020-11-25,
677546,2020-11-25,
668098,2020-11-25,
648794,2020-11-25,
681363,2020-11-25,
654600,2020-11-25,
669558,2020-11-25,
642327,2020-11-25,
667497,2020-11-25,2020-11-30
667497,2020-11-25,2020-12-02
667497,2020-11-25,2020-12-04
667497,2020-11-25,2020-12-09
667497,2020-11-25,2020-12-11
662291,2020-11-25,
670213,2020-11-25,2020-11-29
670213,2020-11-25,2020-12-09
670213,2020-11-25,2020-12-14
671624,2020-11-25,2020-11-25
671624,2020-11-25,2020-11-28
671624,2020-11-25,2020-11-29
671624,2020-11-25,2020-12-01
671624,2020-11-25,2020-12-02
671624,2020-11-25,2020-12-03
671624,2020-11-25,2020-12-05
671624,2020-11-25,2020-12-14
671624,2020-11-25,2020-12-15
678954,2020-11-25,
665191,2020-11-25,
656724,2020-11-25,
642693,2020-11-25,
655737,2020-11-25,
669426,2020-11-25,
658881,2020-11-25,
659996,2020-11-25,
667253,2020-11-25,
644604,2020-11-25,
671517,2020-11-25,
653421,2020-11-25,
647191,2020-11-25,
653855,2020-11-25,
638639,2020-11-25,
677613,2020-11-25,
654273,2020-11-25,
664749,2020-11-25,
678433,2020-11-25,
649391,2020-11-25,
674328,2020-11-25,2020-11-26
674328,2020-11-25,2020-11-28
674328,2020-11-25,2020-11-29
669358,2020-11-25,2020-11-26
674015,2020-11-25,2020-11-26
674015,2020-11-25,2020-11-27
674015,2020-11-25,2020-11-29
674015,2020-11-25,2020-12-02
674015,2020-11-25,2020-12-03
674015,2020-11-25,2020-12-04
674015,2020-11-25,2020-12-05
674015,2020-11-25,2020-12-07
637956,2020-11-25,
636725,2020-11-25,
666349,2020-11-25,2020-12-02
666349,2020-11-25,2020-12-03
666349,2020-11-25,2020-12-08
666349,2020-11-25,2020-12-09
666349,2020-11-25,2020-12-10
666349,2020-11-25,2020-12-12
666349,2020-11-25,2020-12-15
666349,2020-11-25,2020-12-16
666349,2020-11-25,2020-12-17
666349,2020-11-25,2020-12-18
666349,2020-11-25,2020-12-19
666349,2020-11-25,2020-12-20
666349,2020-11-25,2020-12-21
666349,2020-11-25,2020-12-22
666349,2020-11-25,2020-12-23
666349,2020-11-25,2020-12-24
665981,2020-11-25,
660329,2020-11-25,2020-12-16
660329,2020-11-25,2020-12-18
660329,2020-11-25,2020-12-19
650825,2020-11-25,
641090,2020-11-25,
672481,2020-11-25,2020-11-25
672481,2020-11-25,2020-11-26
672481,2020-11-25,2020-12-07
660401,2020-11-25,
662097,2020-11-25,
642336,2020-11-25,
671724,2020-11-25,
665987,2020-11-25,2020-12-02
665987,2020-11-25,2020-12-04
665987,2020-11-25,2020-12-13
673143,2020-11-25,2020-12-09
673143,2020-11-25,2020-12-13
671248,2020-11-25,
637202,2020-11-25,
664295,2020-11-25,
647198,2020-11-25,
666351,2020-11-25,
656396,2020-11-25,
648343,2020-11-25,
649021,2020-11-25,
670350,2020-11-25,
639846,2020-11-25,
655854,2020-11-25,
652893,2020-11-25,
640389,2020-11-25,
658474,2020-11-25,
661970,2020-11-25,
672319,2020-11-25,2020-12-04
660547,2020-11-25,
660310,2020-11-25,
649238,2020-11-25,
648181,2020-11-25,
640366,2020-11-25,
676763,2020-11-25,
663609,2020-11-25,2020-12-12
663609,2020-11-25,2020-12-15
675688,2020-11-25,
661868,2020-11-25,
674762,2020-11-25,
643680,2020-11-25,
664329,2020-11-25,
676995,2020-11-25,
639409,2020-11-25,
648613,2020-11-25,
652727,2020-11-25,
669177,2020-11-25,
647401,2020-11-25,
649626,2020-11-25,
669132,2020-11-25,
667680,2020-11-25,2020-12-02
667680,2020-11-25,2020-12-06
667680,2020-11-25,2020-12-19
655202,2020-11-25,
649833,2020-11-25,
661004,2020-11-25,
641192,2020-11-25,
641717,2020-11-25,
636866,2020-11-25,
674635,2020-11-25,2020-11-26
674635,2020-11-25,2020-11-28
649009,2020-11-25,
636588,2020-11-25,
656172,2020-11-25,
652040,2020-11-25,
675643,2020-11-25,2020-11-27
675643,2020-11-25,2020-11-28
675643,2020-11-25,2020-11-29
675643,2020-11-25,2020-12-05
675643,2020-11-25,2020-12-06
656287,2020-11-25,
636936,2020-11-25,
661818,2020-11-25,
660697,2020-11-25,
640486,2020-11-25,
677020,2020-11-25,2020-11-28
648776,2020-11-25,
649206,2020-11-25,
648842,2020-11-25,
672872,2020-11-25,2020-11-27
636218,2020-11-25,
648352,2020-11-25,
637683,2020-11-25,
644220,2020-11-25,
659013,2020-11-25,
655763,2020-11-25,
641010,2020-11-25,
670668,2020-11-25,2020-11-26
659590,2020-11-25,
646279,2020-11-25,
670005,2020-11-25,2020-12-04
663310,2020-11-25,
638852,2020-11-25,
648243,2020-11-25,
638227,2020-11-25,
657225,2020-11-25,
659605,2020-11-25,
637284,2020-11-25,
642086,2020-11-25,
661723,2020-11-25,
664391,2020-11-25,
637245,2020-11-25,
668251,2020-11-25,2020-11-30
668251,2020-11-25,2020-12-11
639370,2020-11-25,
665156,2020-11-25,
677483,2020-11-25,
679820,2020-11-25,
660541,2020-11-25,
673528,2020-11-25,2020-11-25
673528,2020-11-25,2020-11-26
673528,2020-11-25,2020-11-27
673528,2020-11-25,2020-11-28
673528,2020-11-25,2020-11-29
673528,2020-11-25,2020-11-30
673528,2020-11-25,2020-12-01
673528,2020-11-25,2020-12-02
673528,2020-11-25,2020-12-03
673528,2020-11-25,2020-12-05
641121,2020-11-25,
645181,2020-11-25,
675881,2020-11-25,2020-11-26
675881,2020-11-25,2020-12-01
638555,2020-11-25,
666163,2020-11-25,
649067,2020-11-25,
642155,2020-11-25,
653398,2020-11-25,
659795,2020-11-25,
636404,2020-11-25,
642055,2020-11-25,
636678,2020-11-25,
644712,2020-11-25,
680711,2020-11-25,
661580,2020-11-25,
654277,2020-11-25,
640891,2020-11-25,
680948,2020-11-25,2020-11-27
650777,2020-11-25,
680560,2020-11-25,
680763,2020-11-25,2020-11-28
646055,2020-11-25,
645693,2020-11-25,
660703,2020-11-25,
647062,2020-11-25,
639314,2020-11-25,
663277,2020-11-25,2020-12-09
640368,2020-11-25,
655009,2020-11-25,
660261,2020-11-25,
639816,2020-11-25,
663766,2020-11-25,
679046,2020-11-25,2020-11-25
679046,2020-11-25,2020-11-26
678483,2020-11-25,2020-11-27
678483,2020-11-25,2020-11-30
669626,2020-11-25,
639313,2020-11-25,
673257,2020-11-25,
646329,2020-11-25,
652811,2020-11-25,
654403,2020-11-25,
636654,2020-11-25,
637828,2020-11-25,
667159,2020-11-25,2020-12-03
667159,2020-11-25,2020-12-04
667159,2020-11-25,2020-12-14
667159,2020-11-25,2020-12-15
667159,2020-11-25,2020-12-18
667159,2020-11-25,2020-12-23
638229,2020-11-25,
668304,2020-11-25,2020-11-27
665449,2020-11-25,
666584,2020-11-25,
672366,2020-11-25,2020-12-01
671528,2020-11-25,
679373,2020-11-25,
666529,2020-11-25,
667922,2020-11-25,
675507,2020-11-25,2020-11-26
675507,2020-11-25,2020-12-07
646648,2020-11-25,
652933,2020-11-25,
655829,2020-11-25,
640457,2020-11-25,
652154,2020-11-25,
645096,2020-11-25,
658024,2020-11-25,
668530,2020-11-25,
657555,2020-11-25,
666360,2020-11-25,
650907,2020-11-25,
665786,2020-11-25,2020-12-06
658687,2020-11-25,
653823,2020-11-25,
651801,2020-11-25,
669017,2020-11-25,
666010,2020-11-25,2020-12-05
666010,2020-11-25,2020-12-09
666010,2020-11-25,2020-12-11
666010,2020-11-25,2020-12-12
666010,2020-11-25,2020-12-17
666010,2020-11-25,2020-12-18
666010,2020-11-25,2020-12-19
666010,2020-11-25,2020-12-24
666455,2020-11-25,
667118,2020-11-25,2020-12-16
654868,2020-11-25,
640825,2020-11-25,
654401,2020-11-25,
660057,2020-11-25,
640930,2020-11-25,
664169,2020-11-25,2020-12-18
680321,2020-11-25,
641549,2020-11-25,
637596,2020-11-25,
649844,2020-11-25,
666113,2020-11-25,
653574,2020-11-25,
679403,2020-11-25,
666862,2020-11-25,
663198,2020-11-25,
658824,2020-11-25,
636598,2020-11-25,
648392,2020-11-25,
658752,2020-11-25,
642345,2020-11-25,
658157,2020-11-25,
653996,2020-11-25,
642830,2020-11-25,
641285,2020-11-25,
643304,2020-11-25,
677979,2020-11-25,
641062,2020-11-25,
650838,2020-11-25,
644925,2020-11-25,
676698,2020-11-25,
667602,2020-11-25,
649759,2020-11-25,
667526,2020-11-25,
659344,2020-11-25,
662271,2020-11-25,2020-12-12
662271,2020-11-25,2020-12-14
679191,2020-11-25,
641082,2020-11-25,
657234,2020-11-25,
662889,2020-11-25,2020-12-10
662889,2020-11-25,2020-12-13
662889,2020-11-25,2020-12-15
662889,2020-11-25,2020-12-16
662889,2020-11-25,2020-12-19
662889,2020-11-25,2020-12-22
662889,2020-11-25,2020-12-23
663597,2020-11-25,
658461,2020-11-25,
638792,2020-11-25,
671409,2020-11-25,
665678,2020-11-25,
670334,2020-11-25,
642467,2020-11-25,
661743,2020-11-25,2020-12-20
665578,2020-11-25,
642758,2020-11-25,
667388,2020-11-25,2020-11-30
670919,2020-11-25,
648748,2020-11-25,
646905,2020-11-25,
646106,2020-11-25,
674647,2020-11-25,
653386,2020-11-25,
651443,2020-11-25,
645465,2020-11-25,
643135,2020-11-25,
654639,2020-11-25,
645201,2020-11-25,
673544,2020-11-25,2020-11-27
673549,2020-11-25,
675686,2020-11-25,
646906,2020-11-26,
658319,2020-11-26,2020-12-24
660350,2020-11-26,
672772,2020-11-26,2020-11-30
661607,2020-11-26,
665210,2020-11-26,
664893,2020-11-26,
656148,2020-11-26,
668117,2020-11-26,
664044,2020-11-26,
656223,2020-11-26,
651750,2020-11-26,
638596,2020-11-26,
666411,2020-11-26,
675795,2020-11-26,
653545,2020-11-26,
639221,2020-11-26,
664783,2020-11-26,2020-12-07
639128,2020-11-26,
680416,2020-11-26,2020-11-27
677802,2020-11-26,2020-12-07
660177,2020-11-26,
672378,2020-11-26,
658127,2020-11-26,
680663,2020-11-26,
679918,2020-11-26,
641736,2020-11-26,
664130,2020-11-26,
651798,2020-11-26,
670441,2020-11-26,2020-11-29
659856,2020-11-26,
667433,2020-11-26,2020-11-30
667433,2020-11-26,2020-12-01
667433,2020-11-26,2020-12-07
667433,2020-11-26,2020-12-08
667433,2020-11-26,2020-12-09
667433,2020-11-26,2020-12-10
667433,2020-11-26,2020-12-11
667433,2020-11-26,2020-12-12
667433,2020-11-26,2020-12-13
667433,2020-11-26,2020-12-14
667433,2020-11-26,2020-12-15
667433,2020-11-26,2020-12-16
667433,2020-11-26,2020-12-17
667433,2020-11-26,2020-12-18
667433,2020-11-26,2020-12-21
667433,2020-11-26,2020-12-22
648973,2020-11-26,
656632,2020-11-26,
657780,2020-11-26,
678157,2020-11-26,
644649,2020-11-26,
675052,2020-11-26,2020-11-27
675052,2020-11-26,2020-12-02
663228,2020-11-26,
658265,2020-11-26,
666504,2020-11-26,
664211,2020-11-26,
649156,2020-11-26,
661623,2020-11-26,
653352,2020-11-26,
636282,2020-11-26,
637250,2020-11-26,
671202,2020-11-26,2020-12-04
676180,2020-11-26,
639043,2020-11-26,
659418,2020-11-26,
650393,2020-11-26,
657326,2020-11-26,
639450,2020-11-26,
676458,2020-11-26,
641191,2020-11-26,
674107,2020-11-26,
644145,2020-11-26,
668292,2020-11-26,
676980,2020-11-26,
668602,2020-11-26,2020-11-26
675502,2020-11-26,
638719,2020-11-26,
643899,2020-11-26,
651869,2020-11-26,
644870,2020-11-26,
679075,2020-11-26,2020-12-03
645468,2020-11-26,
652749,2020-11-26,
673516,2020-11-26,
636843,2020-11-26,
667873,2020-11-26,2020-12-15
657495,2020-11-26,
637640,2020-11-26,
641887,2020-11-26,
678942,2020-11-26,
639435,2020-11-26,
665860,2020-11-26,
680045,2020-11-26,
636342,2020-11-26,
681399,2020-11-26,
680634,2020-11-26,2020-11-30
640826,2020-11-26,
646396,2020-11-26,
676270,2020-11-26,2020-11-26
676270,2020-11-26,2020-11-27
676270,2020-11-26,2020-11-28
676270,2020-11-26,2020-11-30
676270,2020-11-26,2020-12-02
676270,2020-11-26,2020-12-03
676270,2020-11-26,2020-12-04
676270,2020-11-26,2020-12-05
676270,2020-11-26,2020-12-06
676270,2020-11-26,2020-12-07
669891,2020-11-26,
639736,2020-11-26,
646039,2020-11-26,
662256,2020-11-26,2020-12-16
648942,2020-11-26,
645984,2020-11-26,
652100,2020-11-26,
658205,2020-11-26,
639484,2020-11-26,
668876,2020-11-26,
652397,2020-11-26,
661067,2020-11-26,
681016,2020-11-26,2020-11-27
681016,2020-11-26,2020-11-28
677340,2020-11-26,2020-11-27
677340,2020-11-26,2020-11-28
677340,2020-11-26,2020-12-01
677774,2020-11-26,
664198,2020-11-26,
672096,2020-11-26,
648262,2020-11-26,
638162,2020-11-26,
646996,2020-11-26,
671087,2020-11-26,
674126,2020-11-26,
650772,2020-11-26,
651537,2020-11-26,
653669,2020-11-26,
659582,2020-11-26,
645129,2020-11-26,
641687,2020-11-26,
642112,2020-11-26,
676023,2020-11-26,2020-11-26
676023,2020-11-26,2020-11-28
676023,2020-11-26,2020-12-01
676023,2020-11-26,2020-12-03
676023,2020-11-26,2020-12-04
676023,2020-11-26,2020-12-05
677604,2020-11-26,
645887,2020-11-26,
663287,2020-11-26,
655455,2020-11-26,
647294,2020-11-26,
647532,2020-11-26,
667765,2020-11-26,2020-12-02
659399,2020-11-26,
676697,2020-11-26,
655094,2020-11-26,
657178,2020-11-26,
640187,2020-11-26,
648863,2020-11-26,
658583,2020-11-26,2020-12-23
661224,2020-11-26,2020-12-17
661224,2020-11-26,2020-12-18
640987,2020-11-26,
669538,2020-11-26,
672239,2020-11-26,2020-11-27
672239,2020-11-26,2020-11-28
672239,2020-11-26,2020-11-29
672239,2020-11-26,2020-12-10
668475,2020-11-26,2020-11-28
668475,2020-11-26,2020-11-29
668475,2020-11-26,2020-11-30
668475,2020-11-26,2020-12-03
668475,2020-11-26,2020-12-04
668475,2020-11-26,2020-12-05
655889,2020-11-26,
641703,2020-11-26,
637384,2020-11-26,
680064,2020-11-26,2020-11-26
680064,2020-11-26,2020-11-27
680064,2020-11-26,2020-12-01
668011,2020-11-26,2020-12-09
636832,2020-11-26,
654914,2020-11-26,
645233,2020-11-26,
640788,2020-11-26,
671317,2020-11-26,
666633,2020-11-26,
670562,2020-11-26,2020-12-04
670562,2020-11-26,2020-12-10
640304,2020-11-26,
679833,2020-11-26,
675829,2020-11-26,2020-11-26
675829,2020-11-26,2020-11-27
675829,2020-11-26,2020-11-28
675829,2020-11-26,2020-11-29
637624,2020-11-26,
651463,2020-11-26,
665023,2020-11-26,
679038,2020-11-26,
637582,2020-11-26,
652547,2020-11-26,
636423,2020-11-26,
675276,2020-11-26,
669443,2020-11-26,
665922,2020-11-26,2020-12-03
665922,2020-11-26,2020-12-04
665922,2020-11-26,2020-12-05
665922,2020-11-26,2020-12-06
665922,2020-11-26,2020-12-10
665922,2020-11-26,2020-12-13
665922,2020-11-26,2020-12-15
665922,2020-11-26,2020-12-16
665922,2020-11-26,2020-12-17
665922,2020-11-26,2020-12-18
665922,2020-11-26,2020-12-20
665922,2020-11-26,2020-12-21
665922,2020-11-26,2020-12-22
677645,2020-11-26,2020-11-26
677645,2020-11-26,2020-11-27
670601,2020-11-26,2020-11-26
670601,2020-11-26,2020-12-01
655551,2020-11-26,
681174,2020-11-26,
681261,2020-11-26,
652871,2020-11-26,
647818,2020-11-26,
665620,2020-11-26,
666985,2020-11-26,
639116,2020-11-26,
669838,2020-11-26,
643889,2020-11-26,
670508,2020-11-26,2020-11-27
670508,2020-11-26,2020-11-30
670508,2020-11-26,2020-12-02
670508,2020-11-26,2020-12-04
670508,2020-11-26,2020-12-07
673701,2020-11-26,
655337,2020-11-26,
648992,2020-11-26,
644677,2020-11-26,
660196,2020-11-26,
676855,2020-11-26,
644692,2020-11-26,
657664,2020-11-26,
644899,2020-11-26,
645742,2020-11-26,
654753,2020-11-26,
651845,2020-11-26,
644603,2020-11-26,
667629,2020-11-26,2020-11-30
667629,2020-11-26,2020-12-01
667629,2020-11-26,2020-12-02
667629,2020-11-26,2020-12-03
667629,2020-11-26,2020-12-04
667629,2020-11-26,2020-12-05
667629,2020-11-26,2020-12-08
667629,2020-11-26,2020-12-09
667629,2020-11-26,2020-12-12
667629,2020-11-26,2020-12-13
667629,2020-11-26,2020-12-15
667629,2020-11-26,2020-12-16
667629,2020-11-26,2020-12-17
667629,2020-11-26,2020-12-18
667629,2020-11-26,2020-12-19
667629,2020-11-26,2020-12-22
667629,2020-11-26,2020-12-23
667629,2020-11-26,2020-12-24
677061,2020-11-26,2020-11-26
677061,2020-11-26,2020-11-27
677061,2020-11-26,2020-11-30
677061,2020-11-26,2020-12-01
637761,2020-11-26,
659028,2020-11-26,
659366,2020-11-26,
677988,2020-11-26,
655287,2020-11-26,
657680,2020-11-26,
657093,2020-11-26,
664958,2020-11-26,2020-12-07
653157,2020-11-26,
636181,2020-11-26,
649331,2020-11-26,
648022,2020-11-26,
679649,2020-11-26,
678326,2020-11-26,
654714,2020-11-26,
637556,2020-11-26,
679297,2020-11-26,
672248,2020-11-26,
638494,2020-11-26,
649423,2020-11-26,
679786,2020-11-26,
651114,2020-11-26,
654511,2020-11-26,
664085,2020-11-26,
652485,2020-11-26,
641553,2020-11-26,
656890,2020-11-26,
660413,2020-11-26,
656843,2020-11-26,
639171,2020-11-26,
638191,2020-11-26,
651835,2020-11-26,
661239,2020-11-26,
654047,2020-11-26,
672774,2020-11-26,2020-12-01
672774,2020-11-26,2020-12-03
672774,2020-11-26,2020-12-04
672774,2020-11-26,2020-12-10
663269,2020-11-26,
636300,2020-11-26,
657202,2020-11-26,
655809,2020-11-26,
650431,2020-11-26,
641073,2020-11-26,
672050,2020-11-26,2020-11-27
672050,2020-11-26,2020-11-29
672050,2020-11-26,2020-11-30
672050,2020-11-26,2020-12-02
672050,2020-11-26,2020-12-05
672050,2020-11-26,2020-12-12
672050,2020-11-26,2020-12-18
636655,2020-11-26,
636659,2020-11-26,
638920,2020-11-26,
640483,2020-11-26,
648530,2020-11-26,
660906,2020-11-26,
653326,2020-11-26,
672400,2020-11-26,2020-11-26
672400,2020-11-26,2020-11-27
672400,2020-11-26,2020-12-12
